Timestamp (s),Test,Volts (V),Position(m),Velocity (m/s)
243.064717,slow-backward,-3.880018,1753.249446,-37.239995
243.069726,slow-backward,-3.881264,1753.249446,-37.239995
243.074723,slow-backward,-3.882516,1752.52194,-37.366652
243.079886,slow-backward,-3.883765,1752.52194,-37.366652
243.084744,slow-backward,-3.885056,1752.52194,-37.366652
243.089722,slow-backward,-3.886271,1752.52194,-37.366652
243.094707,slow-backward,-3.887515,1751.762612,-37.366647
243.099744,slow-backward,-3.888761,1751.762612,-37.366647
243.104732,slow-backward,-3.89002,1751.762612,-37.366647
243.109734,slow-backward,-3.891267,1751.762612,-37.366647
243.114701,slow-backward,-3.892518,1751.003447,-37.366647
243.119736,slow-backward,-3.89376,1751.003447,-37.366647
243.124721,slow-backward,-3.895018,1751.003447,-37.366647
243.129708,slow-backward,-3.896265,1751.003447,-37.366647
243.134717,slow-backward,-3.897512,1750.244282,-37.366652
243.139734,slow-backward,-3.898764,1750.244282,-37.366652
243.144713,slow-backward,-3.900018,1750.244282,-37.366652
243.149714,slow-backward,-3.901263,1750.244282,-37.366652
243.154729,slow-backward,-3.902513,1749.485117,-37.49332
243.15975,slow-backward,-3.903767,1749.485117,-37.49332
243.16472,slow-backward,-3.905022,1749.485117,-37.49332
243.169724,slow-backward,-3.906264,1749.485117,-37.49332
243.174728,slow-backward,-3.907516,1748.72579,-37.49332
243.179752,slow-backward,-3.908766,1748.72579,-37.49332
243.184713,slow-backward,-3.910022,1748.72579,-37.49332
243.189708,slow-backward,-3.911263,1748.72579,-37.49332
243.194709,slow-backward,-3.912512,1747.998284,-37.49332
243.199739,slow-backward,-3.913762,1747.998284,-37.49332
243.204721,slow-backward,-3.915019,1747.998284,-37.49332
243.209722,slow-backward,-3.916265,1747.998284,-37.49332
243.214714,slow-backward,-3.917515,1747.239119,-37.49332
243.219737,slow-backward,-3.918763,1747.239119,-37.49332
243.224734,slow-backward,-3.920019,1747.239119,-37.49332
243.229721,slow-backward,-3.921268,1747.239119,-37.49332
243.234722,slow-backward,-3.922515,1746.479791,-37.619988
243.239737,slow-backward,-3.923765,1746.479791,-37.619988
243.244707,slow-backward,-3.925019,1746.479791,-37.619988
243.249721,slow-backward,-3.926261,1746.479791,-37.619988
243.254733,slow-backward,-3.927515,1745.720626,-37.619983
243.259754,slow-backward,-3.928768,1745.720626,-37.619983
243.264736,slow-backward,-3.930023,1745.720626,-37.619983
243.269715,slow-backward,-3.931269,1745.720626,-37.619983
243.27471,slow-backward,-3.932513,1744.961461,-37.619983
243.279741,slow-backward,-3.933762,1744.961461,-37.619983
243.284715,slow-backward,-3.93502,1744.961461,-37.619983
243.289713,slow-backward,-3.936263,1744.961461,-37.619983
243.294697,slow-backward,-3.937513,1744.202296,-37.746657
243.299741,slow-backward,-3.938759,1744.202296,-37.746657
243.304805,slow-backward,-3.94002,1744.202296,-37.746657
243.309716,slow-backward,-3.941286,1744.202296,-37.746657
243.314709,slow-backward,-3.942513,1743.442969,-37.746651
243.319724,slow-backward,-3.943762,1743.442969,-37.746651
243.324721,slow-backward,-3.945015,1743.442969,-37.746651
243.329716,slow-backward,-3.946265,1743.442969,-37.746651
243.334714,slow-backward,-3.947513,1742.652145,-37.746651
243.339742,slow-backward,-3.948763,1742.652145,-37.746651
243.344698,slow-backward,-3.95002,1742.652145,-37.746651
243.34971,slow-backward,-3.951259,1742.652145,-37.746651
243.354702,slow-backward,-3.952512,1741.89298,-37.873325
243.359775,slow-backward,-3.95376,1741.89298,-37.873325
243.36472,slow-backward,-3.955028,1741.89298,-37.873325
243.369739,slow-backward,-3.956264,1741.89298,-37.873325
243.374731,slow-backward,-3.957519,1741.133815,-37.999993
243.379743,slow-backward,-3.958767,1741.133815,-37.999993
243.384729,slow-backward,-3.96002,1741.133815,-37.999993
243.389826,slow-backward,-3.961267,1741.133815,-37.999993
243.394693,slow-backward,-3.962541,1740.374487,-37.999993
243.39974,slow-backward,-3.963758,1740.374487,-37.999993
243.404718,slow-backward,-3.965019,1740.374487,-37.999993
243.409735,slow-backward,-3.966264,1740.374487,-37.999993
243.414694,slow-backward,-3.967518,1739.615322,-38.126659
243.419714,slow-backward,-3.968758,1739.615322,-38.126659
243.424727,slow-backward,-3.970013,1739.615322,-38.126659
243.429823,slow-backward,-3.971266,1739.615322,-38.126659
243.434729,slow-backward,-3.97254,1738.856157,-38.126659
243.439857,slow-backward,-3.973767,1738.856157,-38.126659
243.444662,slow-backward,-3.975049,1738.856157,-38.126659
243.449709,slow-backward,-3.97625,1738.856157,-38.126659
243.454809,slow-backward,-3.977512,1738.065333,-38.126656
243.459809,slow-backward,-3.978787,1738.065333,-38.126656
243.464744,slow-backward,-3.980037,1738.065333,-38.126656
243.469719,slow-backward,-3.981271,1738.065333,-38.126656
243.474842,slow-backward,-3.982514,1737.306006,-38.126656
243.479752,slow-backward,-3.983795,1737.306006,-38.126656
243.484834,slow-backward,-3.985022,1737.306006,-38.126656
243.489736,slow-backward,-3.986293,1737.306006,-38.126656
243.494769,slow-backward,-3.987519,1736.546841,-38.126656
243.499759,slow-backward,-3.988777,1736.546841,-38.126656
243.504759,slow-backward,-3.990024,1736.546841,-38.126656
243.509823,slow-backward,-3.991274,1736.546841,-38.126656
243.514814,slow-backward,-3.99254,1735.756017,-38.253324
243.519749,slow-backward,-3.993788,1735.756017,-38.253324
243.52525,slow-backward,-3.995022,1735.756017,-38.253324
243.529718,slow-backward,-3.996397,1735.756017,-38.253324
243.534767,slow-backward,-3.997514,1734.996852,-38.253329
243.53974,slow-backward,-3.998776,1734.996852,-38.253329
243.544777,slow-backward,-4.00002,1734.996852,-38.253329
243.549718,slow-backward,-4.001279,1734.996852,-38.253329
243.554696,slow-backward,-4.002514,1734.206028,-38.253329
243.559756,slow-backward,-4.003758,1734.206028,-38.253329
243.564729,slow-backward,-4.005024,1734.206028,-38.253329
243.569863,slow-backward,-4.006267,1734.206028,-38.253329
243.574755,slow-backward,-4.00755,1733.4467,-38.50666
243.579763,slow-backward,-4.008773,1733.4467,-38.50666
243.585067,slow-backward,-4.010025,1733.4467,-38.50666
243.589724,slow-backward,-4.011351,1733.4467,-38.50666
243.594701,slow-backward,-4.012515,1732.655876,-38.506666
243.599738,slow-backward,-4.01376,1732.655876,-38.506666
243.604742,slow-backward,-4.015019,1732.655876,-38.506666
243.609836,slow-backward,-4.01627,1732.655876,-38.506666
243.614695,slow-backward,-4.017544,1731.896711,-38.506666
243.619824,slow-backward,-4.018758,1731.896711,-38.506666
243.624709,slow-backward,-4.020041,1731.896711,-38.506666
243.629727,slow-backward,-4.021262,1731.896711,-38.506666
243.63472,slow-backward,-4.022516,1731.105887,-38.50666
243.639742,slow-backward,-4.023764,1731.105887,-38.50666
243.644712,slow-backward,-4.02502,1731.105887,-38.50666
243.649739,slow-backward,-4.026263,1731.105887,-38.50666
243.654717,slow-backward,-4.027519,1730.346722,-38.633329
243.659742,slow-backward,-4.028764,1730.346722,-38.633329
243.664723,slow-backward,-4.03002,1730.346722,-38.633329
243.669896,slow-backward,-4.031265,1730.346722,-38.633329
243.674706,slow-backward,-4.032559,1729.555898,-38.633329
243.679743,slow-backward,-4.033761,1729.555898,-38.633329
243.684716,slow-backward,-4.03502,1729.555898,-38.633329
243.68971,slow-backward,-4.036263,1729.555898,-38.633329
243.694718,slow-backward,-4.037512,1728.764912,-38.759997
243.699732,slow-backward,-4.038764,1728.764912,-38.759997
243.704715,slow-backward,-4.040017,1728.764912,-38.759997
243.70972,slow-backward,-4.041263,1728.764912,-38.759997
243.714738,slow-backward,-4.042514,1728.005747,-38.759997
243.719744,slow-backward,-4.043769,1728.005747,-38.759997
243.724711,slow-backward,-4.04502,1728.005747,-38.759997
243.729713,slow-backward,-4.046262,1728.005747,-38.759997
243.734717,slow-backward,-4.047513,1727.214923,-38.886665
243.739745,slow-backward,-4.048764,1727.214923,-38.886665
243.744718,slow-backward,-4.050021,1727.214923,-38.886665
243.749704,slow-backward,-4.051264,1727.214923,-38.886665
243.754722,slow-backward,-4.05251,1726.424099,-39.013339
243.759746,slow-backward,-4.053765,1726.424099,-39.013339
243.764721,slow-backward,-4.055021,1726.424099,-39.013339
243.769721,slow-backward,-4.056265,1726.424099,-39.013339
243.774716,slow-backward,-4.057515,1725.633275,-39.013339
243.779745,slow-backward,-4.058763,1725.633275,-39.013339
243.784717,slow-backward,-4.060021,1725.633275,-39.013339
243.789708,slow-backward,-4.061264,1725.633275,-39.013339
243.794714,slow-backward,-4.062511,1724.842451,-39.013333
243.799719,slow-backward,-4.063763,1724.842451,-39.013333
243.804717,slow-backward,-4.065014,1724.842451,-39.013333
243.809721,slow-backward,-4.066264,1724.842451,-39.013333
243.81472,slow-backward,-4.067515,1724.051627,-39.013339
243.819764,slow-backward,-4.068765,1724.051627,-39.013339
243.824731,slow-backward,-4.070025,1724.051627,-39.013339
243.829733,slow-backward,-4.071267,1724.051627,-39.013339
243.834972,slow-backward,-4.072518,1723.260803,-39.013339
243.839744,slow-backward,-4.073828,1723.260803,-39.013339
243.844728,slow-backward,-4.075021,1723.260803,-39.013339
243.849717,slow-backward,-4.076266,1723.260803,-39.013339
243.854698,slow-backward,-4.077514,1722.469817,-39.140002
243.859756,slow-backward,-4.078759,1722.469817,-39.140002
243.864717,slow-backward,-4.080023,1722.469817,-39.140002
243.869717,slow-backward,-4.081264,1722.469817,-39.140002
243.874702,slow-backward,-4.082514,1721.678993,-39.26667
243.879741,slow-backward,-4.08376,1721.678993,-39.26667
243.884715,slow-backward,-4.08502,1721.678993,-39.26667
243.889735,slow-backward,-4.086263,1721.678993,-39.26667
243.894707,slow-backward,-4.087518,1720.888169,-39.26667
243.899726,slow-backward,-4.088761,1720.888169,-39.26667
243.904762,slow-backward,-4.090016,1720.888169,-39.26667
243.909764,slow-backward,-4.091275,1720.888169,-39.26667
243.914737,slow-backward,-4.092526,1720.097345,-39.393333
243.919857,slow-backward,-4.093769,1720.097345,-39.393333
243.924729,slow-backward,-4.095049,1720.097345,-39.393333
243.929834,slow-backward,-4.096267,1720.097345,-39.393333
243.934771,slow-backward,-4.097543,1719.306521,-39.393333
243.939823,slow-backward,-4.098777,1719.306521,-39.393333
243.944823,slow-backward,-4.10004,1719.306521,-39.393333
243.949724,slow-backward,-4.10129,1719.306521,-39.393333
243.954814,slow-backward,-4.102515,1718.515697,-39.520001
243.959745,slow-backward,-4.103788,1718.515697,-39.520001
243.964725,slow-backward,-4.105021,1718.515697,-39.520001
243.969715,slow-backward,-4.106266,1718.515697,-39.520001
243.974683,slow-backward,-4.107513,1717.693214,-39.520001
243.979746,slow-backward,-4.108755,1717.693214,-39.520001
243.984734,slow-backward,-4.110021,1717.693214,-39.520001
243.989718,slow-backward,-4.111268,1717.693214,-39.520001
243.994697,slow-backward,-4.112514,1716.90239,-39.520001
243.999724,slow-backward,-4.113759,1716.90239,-39.520001
244.004733,slow-backward,-4.115015,1716.90239,-39.520001
244.009713,slow-backward,-4.116268,1716.90239,-39.520001
244.014709,slow-backward,-4.117513,1716.111566,-39.646674
244.019816,slow-backward,-4.118762,1716.111566,-39.646674
244.024699,slow-backward,-4.120038,1716.111566,-39.646674
244.029722,slow-backward,-4.121259,1716.111566,-39.646674
244.034705,slow-backward,-4.122515,1715.289083,-39.900005
244.039736,slow-backward,-4.123761,1715.289083,-39.900005
244.04473,slow-backward,-4.125018,1715.289083,-39.900005
244.049716,slow-backward,-4.126267,1715.289083,-39.900005
244.054699,slow-backward,-4.127513,1714.498259,-39.900005
244.059744,slow-backward,-4.128759,1714.498259,-39.900005
244.064715,slow-backward,-4.130021,1714.498259,-39.900005
244.069743,slow-backward,-4.131263,1714.498259,-39.900005
244.07472,slow-backward,-4.13252,1713.675776,-39.900011
244.079745,slow-backward,-4.133764,1713.675776,-39.900011
244.084729,slow-backward,-4.135021,1713.675776,-39.900011
244.089734,slow-backward,-4.136267,1713.675776,-39.900011
244.094701,slow-backward,-4.137518,1712.884952,-40.026674
244.099722,slow-backward,-4.13876,1712.884952,-40.026674
244.104713,slow-backward,-4.140015,1712.884952,-40.026674
244.10974,slow-backward,-4.141263,1712.884952,-40.026674
244.114714,slow-backward,-4.142519,1712.062469,-40.026674
244.119748,slow-backward,-4.143763,1712.062469,-40.026674
244.124707,slow-backward,-4.145021,1712.062469,-40.026674
244.129731,slow-backward,-4.146261,1712.062469,-40.026674
244.134709,slow-backward,-4.147517,1711.271483,-40.153342
244.139756,slow-backward,-4.148762,1711.271483,-40.153342
244.144713,slow-backward,-4.150023,1711.271483,-40.153342
244.149715,slow-backward,-4.151263,1711.271483,-40.153342
244.154731,slow-backward,-4.152513,1710.449,-40.153345
244.159737,slow-backward,-4.153767,1710.449,-40.153345
244.164729,slow-backward,-4.155019,1710.449,-40.153345
244.169722,slow-backward,-4.156267,1710.449,-40.153345
244.174708,slow-backward,-4.157515,1709.62668,-40.153345
244.179737,slow-backward,-4.158761,1709.62668,-40.153345
244.184712,slow-backward,-4.160019,1709.62668,-40.153345
244.189857,slow-backward,-4.161262,1709.62668,-40.153345
244.194708,slow-backward,-4.162549,1708.804197,-40.406678
244.199717,slow-backward,-4.163761,1708.804197,-40.406678
244.204722,slow-backward,-4.165014,1708.804197,-40.406678
244.20973,slow-backward,-4.166265,1708.804197,-40.406678
244.214784,slow-backward,-4.167517,1708.01321,-40.406678
244.219761,slow-backward,-4.16878,1708.01321,-40.406678
244.224705,slow-backward,-4.170025,1708.01321,-40.406678
244.229801,slow-backward,-4.171261,1708.01321,-40.406678
244.234719,slow-backward,-4.172535,1707.19089,-40.533341
244.239739,slow-backward,-4.173764,1707.19089,-40.533341
244.244714,slow-backward,-4.175019,1707.19089,-40.533341
244.249694,slow-backward,-4.176263,1707.19089,-40.533341
244.254702,slow-backward,-4.177508,1707.19089,-40.533346
244.259739,slow-backward,-4.17876,1706.368407,-40.533346
244.264851,slow-backward,-4.180019,1706.368407,-40.533346
244.269833,slow-backward,-4.181297,1706.368407,-40.533346
244.274804,slow-backward,-4.182543,1705.545924,-40.533346
244.279861,slow-backward,-4.183785,1705.545924,-40.533346
244.284825,slow-backward,-4.18505,1705.545924,-40.533346
244.289827,slow-backward,-4.186291,1705.545924,-40.533346
244.294811,slow-backward,-4.187541,1704.723441,-40.660009
244.299709,slow-backward,-4.188787,1704.723441,-40.660009
244.304775,slow-backward,-4.190012,1704.723441,-40.660009
244.309742,slow-backward,-4.191278,1704.723441,-40.660009
244.314876,slow-backward,-4.19252,1703.900958,-40.786672
244.319736,slow-backward,-4.193804,1703.900958,-40.786672
244.324718,slow-backward,-4.195018,1703.900958,-40.786672
244.329765,slow-backward,-4.196264,1703.900958,-40.786672
244.334751,slow-backward,-4.197526,1703.078475,-40.786672
244.339811,slow-backward,-4.198772,1703.078475,-40.786672
244.344736,slow-backward,-4.200037,1703.078475,-40.786672
244.349871,slow-backward,-4.201268,1703.078475,-40.786672
244.354811,slow-backward,-4.202552,1702.255992,-40.913346
244.359755,slow-backward,-4.203787,1702.255992,-40.913346
244.364782,slow-backward,-4.205023,1702.255992,-40.913346
244.369779,slow-backward,-4.20628,1702.255992,-40.913346
244.37493,slow-backward,-4.207529,1701.43351,-41.040003
244.379855,slow-backward,-4.208817,1701.43351,-41.040003
244.384755,slow-backward,-4.210048,1701.43351,-41.040003
244.38973,slow-backward,-4.211273,1701.43351,-41.040003
244.394732,slow-backward,-4.212517,1700.611027,-41.040003
244.399784,slow-backward,-4.213767,1700.611027,-41.040003
244.40499,slow-backward,-4.21503,1700.611027,-41.040003
244.409709,slow-backward,-4.216332,1700.611027,-41.040003
244.414814,slow-backward,-4.217512,1699.756885,-41.166669
244.419739,slow-backward,-4.218788,1699.756885,-41.166669
244.424783,slow-backward,-4.220019,1699.756885,-41.166669
244.429837,slow-backward,-4.22128,1699.756885,-41.166669
244.434769,slow-backward,-4.222544,1698.934402,-41.166669
244.439737,slow-backward,-4.223777,1698.934402,-41.166669
244.444767,slow-backward,-4.225019,1698.934402,-41.166669
244.449746,slow-backward,-4.226276,1698.934402,-41.166669
244.454729,slow-backward,-4.227521,1698.111919,-41.16666
244.459732,slow-backward,-4.228767,1698.111919,-41.16666
244.464779,slow-backward,-4.230018,1698.111919,-41.16666
244.46973,slow-backward,-4.231279,1698.111919,-41.16666
244.474743,slow-backward,-4.232517,1697.289436,-41.293334
244.479738,slow-backward,-4.23377,1697.289436,-41.293334
244.484797,slow-backward,-4.235019,1697.289436,-41.293334
244.489835,slow-backward,-4.236284,1697.289436,-41.293334
244.4947,slow-backward,-4.237543,1696.435294,-41.293334
244.499858,slow-backward,-4.23876,1696.435294,-41.293334
244.504706,slow-backward,-4.240049,1696.435294,-41.293334
244.509725,slow-backward,-4.241261,1696.435294,-41.293334
244.514815,slow-backward,-4.242516,1695.612811,-41.419986
244.519738,slow-backward,-4.243788,1695.612811,-41.419986
244.524718,slow-backward,-4.245019,1695.612811,-41.419986
244.529715,slow-backward,-4.246264,1695.612811,-41.419986
244.534738,slow-backward,-4.247513,1694.790328,-41.419997
244.53976,slow-backward,-4.248769,1694.790328,-41.419997
244.544769,slow-backward,-4.250025,1694.790328,-41.419997
244.549844,slow-backward,-4.251277,1694.790328,-41.419997
244.554709,slow-backward,-4.252545,1693.936349,-41.419997
244.559932,slow-backward,-4.253762,1693.936349,-41.419997
244.564719,slow-backward,-4.255067,1693.936349,-41.419997
244.571084,slow-backward,-4.256264,1693.936349,-41.419997
244.574702,slow-backward,-4.257855,1693.113866,-41.546649
244.579898,slow-backward,-4.25876,1693.113866,-41.546649
244.584719,slow-backward,-4.260059,1693.113866,-41.546649
244.589844,slow-backward,-4.261264,1693.113866,-41.546649
244.594792,slow-backward,-4.262546,1692.259724,-41.673317
244.599747,slow-backward,-4.263782,1692.259724,-41.673317
244.604754,slow-backward,-4.265021,1692.259724,-41.673317
244.609715,slow-backward,-4.266273,1692.259724,-41.673317
244.614775,slow-backward,-4.267513,1691.437241,-41.673317
244.61976,slow-backward,-4.268778,1691.437241,-41.673317
244.624718,slow-backward,-4.270024,1691.437241,-41.673317
244.629792,slow-backward,-4.271264,1691.437241,-41.673317
244.635664,slow-backward,-4.272532,1690.583099,-41.673323
244.639749,slow-backward,-4.274,1690.583099,-41.673323
244.644727,slow-backward,-4.275022,1690.583099,-41.673323
244.64976,slow-backward,-4.276266,1690.583099,-41.673323
244.654699,slow-backward,-4.277524,1689.728958,-41.799991
244.659869,slow-backward,-4.278759,1689.728958,-41.799991
244.664788,slow-backward,-4.280052,1689.728958,-41.799991
244.669776,slow-backward,-4.281281,1689.728958,-41.799991
244.674766,slow-backward,-4.282528,1688.906475,-41.799991
244.679735,slow-backward,-4.283776,1688.906475,-41.799991
244.684737,slow-backward,-4.285018,1688.906475,-41.799991
244.689718,slow-backward,-4.286269,1688.906475,-41.799991
244.6947,slow-backward,-4.287514,1688.052495,-41.799991
244.699739,slow-backward,-4.288759,1688.052495,-41.799991
244.704719,slow-backward,-4.290019,1688.052495,-41.799991
244.709736,slow-backward,-4.291264,1688.052495,-41.799991
244.714708,slow-backward,-4.292518,1687.198353,-41.799991
244.719828,slow-backward,-4.293762,1687.198353,-41.799991
244.724727,slow-backward,-4.295041,1687.198353,-41.799991
244.729702,slow-backward,-4.296266,1687.198353,-41.799991
244.734699,slow-backward,-4.29751,1686.344211,-41.926659
244.739825,slow-backward,-4.298759,1686.344211,-41.926659
244.744815,slow-backward,-4.300041,1686.344211,-41.926659
244.749721,slow-backward,-4.301288,1686.344211,-41.926659
244.754701,slow-backward,-4.302515,1685.521729,-42.053327
244.759736,slow-backward,-4.30376,1685.521729,-42.053327
244.764718,slow-backward,-4.305018,1685.521729,-42.053327
244.76971,slow-backward,-4.306264,1685.521729,-42.053327
244.774722,slow-backward,-4.307512,1684.667587,-42.053327
244.779731,slow-backward,-4.308765,1684.667587,-42.053327
244.784724,slow-backward,-4.310017,1684.667587,-42.053327
244.789729,slow-backward,-4.311265,1684.667587,-42.053327
244.794789,slow-backward,-4.312517,1683.813445,-42.179995
244.799734,slow-backward,-4.313782,1683.813445,-42.179995
244.804712,slow-backward,-4.315018,1683.813445,-42.179995
244.809736,slow-backward,-4.316263,1683.813445,-42.179995
244.814717,slow-backward,-4.317518,1682.959465,-42.306664
244.819755,slow-backward,-4.318764,1682.959465,-42.306664
244.825174,slow-backward,-4.320023,1682.959465,-42.306664
244.829712,slow-backward,-4.321378,1682.959465,-42.306664
244.834741,slow-backward,-4.322513,1682.105323,-42.306664
244.839746,slow-backward,-4.32377,1682.105323,-42.306664
244.844718,slow-backward,-4.325021,1682.105323,-42.306664
244.84975,slow-backward,-4.326264,1682.105323,-42.306664
244.854702,slow-backward,-4.327522,1681.251182,-42.306664
244.859738,slow-backward,-4.32876,1681.251182,-42.306664
244.864725,slow-backward,-4.330019,1681.251182,-42.306664
244.869727,slow-backward,-4.331266,1681.251182,-42.306664
244.874712,slow-backward,-4.332516,1680.39704,-42.433332
244.87972,slow-backward,-4.333762,1680.39704,-42.433332
244.88472,slow-backward,-4.335014,1680.39704,-42.433332
244.889719,slow-backward,-4.336264,1680.39704,-42.433332
244.894698,slow-backward,-4.337514,1679.542898,-42.433332
244.899829,slow-backward,-4.338759,1679.542898,-42.433332
244.90471,slow-backward,-4.340042,1679.542898,-42.433332
244.909721,slow-backward,-4.341262,1679.542898,-42.433332
244.914701,slow-backward,-4.342515,1678.688918,-42.433332
244.919739,slow-backward,-4.34376,1678.688918,-42.433332
244.924742,slow-backward,-4.345019,1678.688918,-42.433332
244.929837,slow-backward,-4.34627,1678.688918,-42.433332
244.934714,slow-backward,-4.347544,1677.834777,-42.433332
244.939744,slow-backward,-4.348763,1677.834777,-42.433332
244.94482,slow-backward,-4.35002,1677.834777,-42.433332
244.949742,slow-backward,-4.35129,1677.834777,-42.433332
244.954715,slow-backward,-4.35252,1676.980635,-42.686668
244.959746,slow-backward,-4.353763,1676.980635,-42.686668
244.964721,slow-backward,-4.355021,1676.980635,-42.686668
244.969718,slow-backward,-4.356265,1676.980635,-42.686668
244.97471,slow-backward,-4.357514,1676.126493,-42.686668
244.979737,slow-backward,-4.358762,1676.126493,-42.686668
244.984735,slow-backward,-4.360019,1676.126493,-42.686668
244.989723,slow-backward,-4.361268,1676.126493,-42.686668
244.994805,slow-backward,-4.362515,1675.272351,-42.686668
244.999832,slow-backward,-4.363786,1675.272351,-42.686668
245.00471,slow-backward,-4.365043,1675.272351,-42.686668
245.009715,slow-backward,-4.366262,1675.272351,-42.686668
245.014702,slow-backward,-4.367513,1674.386713,-42.813336
245.019904,slow-backward,-4.36876,1674.386713,-42.813336
245.024709,slow-backward,-4.370061,1674.386713,-42.813336
245.029712,slow-backward,-4.371262,1674.386713,-42.813336
245.034723,slow-backward,-4.372512,1673.532571,-42.813336
245.039736,slow-backward,-4.373765,1673.532571,-42.813336
245.044712,slow-backward,-4.375018,1673.532571,-42.813336
245.049714,slow-backward,-4.376262,1673.532571,-42.813336
245.054816,slow-backward,-4.377513,1672.678429,-42.813336
245.059742,slow-backward,-4.378788,1672.678429,-42.813336
245.064712,slow-backward,-4.38002,1672.678429,-42.813336
245.069715,slow-backward,-4.381262,1672.678429,-42.813336
245.074716,slow-backward,-4.382513,1671.792791,-42.940005
245.079738,slow-backward,-4.383764,1671.792791,-42.940005
245.084747,slow-backward,-4.385019,1671.792791,-42.940005
245.089844,slow-backward,-4.386271,1671.792791,-42.940005
245.095252,slow-backward,-4.387546,1670.938649,-43.066673
245.099803,slow-backward,-4.388897,1670.938649,-43.066673
245.104767,slow-backward,-4.390035,1670.938649,-43.066673
245.109712,slow-backward,-4.391276,1670.938649,-43.066673
245.114707,slow-backward,-4.392513,1670.084507,-43.066673
245.11975,slow-backward,-4.393761,1670.084507,-43.066673
245.124719,slow-backward,-4.395022,1670.084507,-43.066673
245.129698,slow-backward,-4.396264,1670.084507,-43.066673
245.134706,slow-backward,-4.397509,1669.198706,-43.066673
245.139751,slow-backward,-4.398761,1669.198706,-43.066673
245.144716,slow-backward,-4.400022,1669.198706,-43.066673
245.149768,slow-backward,-4.401263,1669.198706,-43.066673
245.154694,slow-backward,-4.402527,1668.344727,-43.193341
245.159776,slow-backward,-4.403758,1668.344727,-43.193341
245.164819,slow-backward,-4.405029,1668.344727,-43.193341
245.169721,slow-backward,-4.406289,1668.344727,-43.193341
245.174749,slow-backward,-4.407515,1667.458926,-43.193341
245.179717,slow-backward,-4.408772,1667.458926,-43.193341
245.185015,slow-backward,-4.410014,1667.458926,-43.193341
245.189826,slow-backward,-4.411338,1667.458926,-43.193341
245.1947,slow-backward,-4.412541,1666.604784,-43.193341
245.199756,slow-backward,-4.413759,1666.604784,-43.193341
245.204701,slow-backward,-4.415023,1666.604784,-43.193341
245.20974,slow-backward,-4.41626,1666.604784,-43.193341
245.214703,slow-backward,-4.417519,1665.718983,-43.193341
245.220075,slow-backward,-4.41876,1665.718983,-43.193341
245.224799,slow-backward,-4.420103,1665.718983,-43.193341
245.229723,slow-backward,-4.421284,1665.718983,-43.193341
245.234805,slow-backward,-4.422515,1664.833345,-43.320009
245.239751,slow-backward,-4.423786,1664.833345,-43.320009
245.244838,slow-backward,-4.425022,1664.833345,-43.320009
245.249742,slow-backward,-4.426294,1664.833345,-43.320009
245.254779,slow-backward,-4.42752,1663.979203,-43.446677
245.259739,slow-backward,-4.428779,1663.979203,-43.446677
245.264727,slow-backward,-4.430019,1663.979203,-43.446677
245.269727,slow-backward,-4.431266,1663.979203,-43.446677
245.274714,slow-backward,-4.432516,1663.093402,-43.446677
245.279862,slow-backward,-4.433763,1663.093402,-43.446677
245.284727,slow-backward,-4.43505,1663.093402,-43.446677
245.289727,slow-backward,-4.436266,1663.093402,-43.446677
245.294711,slow-backward,-4.437516,1662.239423,-43.573335
245.299752,slow-backward,-4.438762,1662.239423,-43.573335
245.304721,slow-backward,-4.440022,1662.239423,-43.573335
245.309746,slow-backward,-4.441265,1662.239423,-43.573335
245.314723,slow-backward,-4.442521,1661.353622,-43.573346
245.319751,slow-backward,-4.443765,1661.353622,-43.573346
245.324723,slow-backward,-4.445022,1661.353622,-43.573346
245.32984,slow-backward,-4.446265,1661.353622,-43.573346
245.334725,slow-backward,-4.447544,1660.467821,-43.573346
245.339746,slow-backward,-4.448766,1660.467821,-43.573346
245.344748,slow-backward,-4.450021,1660.467821,-43.573346
245.349753,slow-backward,-4.451271,1660.467821,-43.573346
245.355127,slow-backward,-4.452523,1659.582183,-43.573335
245.359811,slow-backward,-4.453866,1659.582183,-43.573335
245.364839,slow-backward,-4.455037,1659.582183,-43.573335
245.369733,slow-backward,-4.456294,1659.582183,-43.573335
245.374733,slow-backward,-4.457518,1658.696382,-43.826671
245.379775,slow-backward,-4.458768,1658.696382,-43.826671
245.384714,slow-backward,-4.460028,1658.696382,-43.826671
245.389755,slow-backward,-4.461263,1658.696382,-43.826671
245.394709,slow-backward,-4.462523,1657.810581,-43.826671
245.399782,slow-backward,-4.463762,1657.810581,-43.826671
245.404825,slow-backward,-4.46503,1657.810581,-43.826671
245.409831,slow-backward,-4.466291,1657.810581,-43.826671
245.414733,slow-backward,-4.467542,1656.956602,-43.826671
245.41987,slow-backward,-4.468768,1656.956602,-43.826671
245.424828,slow-backward,-4.470052,1656.956602,-43.826671
245.429818,slow-backward,-4.471291,1656.956602,-43.826671
245.434713,slow-backward,-4.472539,1656.070801,-43.826671
245.439735,slow-backward,-4.473763,1656.070801,-43.826671
245.444773,slow-backward,-4.475018,1656.070801,-43.826671
245.449752,slow-backward,-4.476278,1656.070801,-43.826671
245.45474,slow-backward,-4.477522,1655.185,-43.95334
245.459849,slow-backward,-4.478769,1655.185,-43.95334
245.464826,slow-backward,-4.480047,1655.185,-43.95334
